"","absolute","avgabs_intro","avgabs_total","avgsy_total","avgwrd_intro","avgwrd_total","balance","centrality","comp_assist","concept","country","domain","dont_know","encourage","fixrefpoints","form_basic","future","gradation","instr_interv","instr_respon","interviewer","intr_request","intropresent","item_name","knowledge","labels","labels_gramm","labels_order","language","method","motivation","nabst_intro","nabst_total","ncategories","nfrequencies","nnouns_intro","nnouns_total","nsub_quest","nsyll_total","numsub_intro","nwords_intro","nwords_total","opinionother","past","position","questiontype","range.correspondence","rel","rel.est","rel.est.orig","rel.hi","rel.lo","rel.se","repetition","round.x","round.y","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","study","subjectiveop","symmetry","used_WH_word","usedshowcard","val","val.est","val.est.orig","val.hi","val.lo","val.se","visual","from"
"2918",0,1,1,1.4,18,15,1,4,1,"73","NL","2","1",0,0,"2",0,0,0,1,0,0,1,"126.4.4",1,"3","1","2","nld",4,1,3,3,"2",NA,3,3,0,21,0,18,15,0,0,29,"1","1",0.74,1.04596855518269,0.74,NA,NA,NA,1,NA,NA,NA,"1","1",0,0,NA,NA,NA,NA,NA,NA,0,1,"Old 126",0,1,0,0,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2919",0,1,1,1.23076923076923,9,13,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"127.1.1",1,"2","0","1","nld",1,1,2,1,"100",NA,2,1,1,16,1,27,13,0,0,24,"3","1",0.68,0.75377180237638,0.68,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,0,0.78,1.26566637333128,0.78,NA,NA,NA,0,"Old"
"2920",0,0,1,1.8,5,20,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"127.2.1",1,"2","0","1","nld",1,1,0,1,"100",NA,0,1,1,36,0,5,20,0,0,25,"3","1",0.82,1.51634748936809,0.82,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,0,0.86,1.81528996663825,0.86,NA,NA,NA,0,"Old"
"2921",0,0,1,1.71428571428571,5,21,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"127.3.1",1,"2","0","1","nld",1,1,0,1,"100",NA,0,1,1,36,0,5,21,0,0,26,"3","1",0.67,0.708185057924486,0.67,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,0,0.76,1.15267950993839,0.76,NA,NA,NA,0,"Old"
"2922",0,1,1,1.23076923076923,9,13,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"127.1.2",1,"2","0","1","nld",2,1,2,1,"100",NA,2,1,1,16,1,27,13,0,0,13,"3","1",0.84,1.65822807660353,0.84,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2923",0,0,1,1.8,5,20,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"127.2.2",1,"2","0","1","nld",2,1,0,1,"100",NA,0,1,1,36,0,5,20,0,0,14,"3","1",0.85,1.73460105538811,0.85,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2924",0,0,1,1.71428571428571,5,21,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"127.3.2",1,"2","0","1","nld",2,1,0,1,"100",NA,0,1,1,36,0,5,21,0,0,15,"3","1",0.7,0.847297860387203,0.7,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,1,0.9,2.19722457733622,0.9,NA,NA,NA,0,"Old"
"2925",0,0,0.666666666666667,1.31578947368421,5,10,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"127.1.3",0,"2","0","1","nld",3,1,0,2,"100",NA,0,3,1,25,0,5,19,0,0,34,"3","1",0.76,1.15267950993839,0.76,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,0,0.75,1.09861228866811,0.75,NA,NA,NA,1,"Old"
"2926",0,0,0.666666666666667,1.5,5,15,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"127.2.3",0,"2","0","1","nld",3,1,0,4,"100",NA,0,6,1,45,0,5,30,0,0,35,"3","1",0.8,1.38629436111989,0.8,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,0,0.78,1.26566637333128,0.78,NA,NA,NA,1,"Old"
"2927",0,0,1,1.60714285714286,5,14,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"127.3.3",0,"2","0","1","nld",3,1,0,5,"100",NA,0,5,1,45,0,5,28,0,0,36,"3","1",0.78,1.26566637333128,0.78,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 127",0,0,0,0,0.76,1.15267950993839,0.76,NA,NA,NA,1,"Old"
"2928",0,0,1,1.76190476190476,5,21,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"128.1.1",1,"2","0","1","nld",1,1,0,1,"100",NA,0,1,1,37,0,5,21,0,0,27,"3","1",0.69,0.800119300112113,0.69,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,0,0.75,1.09861228866811,0.75,NA,NA,NA,0,"Old"
"2929",0,0,1,1.52631578947368,5,19,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"128.2.1",1,"2","0","1","nld",1,1,0,1,"100",NA,0,1,1,29,0,5,19,0,0,28,"3","1",0.69,0.800119300112113,0.69,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,0,0.76,1.15267950993839,0.76,NA,NA,NA,0,"Old"
"2930",0,0,1,1.5,5,16,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"128.3.1",1,"2","0","1","nld",1,1,0,1,"100",NA,0,1,1,24,0,5,16,0,0,29,"3","1",0.76,1.15267950993839,0.76,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,0,0.8,1.38629436111989,0.8,NA,NA,NA,0,"Old"
"2931",0,0,1,1.76190476190476,5,21,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"128.1.2",1,"2","0","1","nld",2,1,0,1,"100",NA,0,1,1,37,0,5,21,0,0,16,"3","1",0.6,0.405465108108164,0.6,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,1,0.65,0.619039208406224,0.65,NA,NA,NA,0,"Old"
"2932",0,0,1,1.52631578947368,5,19,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"128.2.2",1,"2","0","1","nld",2,1,0,1,"100",NA,0,1,1,29,0,5,19,0,0,17,"3","1",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,1,0.85,1.73460105538811,0.85,NA,NA,NA,0,"Old"
"2933",0,0,1,1.5,5,16,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"128.3.2",1,"2","0","1","nld",2,1,0,1,"100",NA,0,1,1,24,0,5,16,0,0,18,"3","1",0.83,1.58562726374038,0.83,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,1,0.83,1.58562726374038,0.83,NA,NA,NA,0,"Old"
"2934",0,0,1,1.62068965517241,5,17,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"128.1.3",0,"2","0","1","nld",3,1,0,5,"100",NA,0,5,1,47,0,5,29,0,0,37,"3","1",0.69,0.800119300112113,0.69,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,0,0.61,0.447312218043665,0.61,NA,NA,NA,1,"Old"
"2935",0,0,0.75,1.12,5,13,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"128.2.3",0,"2","0","1","nld",3,1,0,3,"100",NA,0,4,1,28,0,5,25,0,0,38,"3","1",0.8,1.38629436111989,0.8,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,0,0.73,0.994622575144062,0.73,NA,NA,NA,1,"Old"
"2936",0,0,0.5,1.95454545454545,5,11,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"128.3.3",0,"2","0","1","nld",3,1,0,2,"100",NA,0,4,1,43,0,5,22,0,0,39,"3","1",0.81,1.450010175506,0.81,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 128",0,0,0,0,0.72,0.944461608840851,0.72,NA,NA,NA,1,"Old"
"2937",0,0,1,1.35,5,20,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"129.1.1",1,"2","0","1","nld",1,1,0,1,"100",NA,0,1,1,27,0,5,20,0,0,30,"3","1",0.71,0.895384047054841,0.71,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,0,0.71,0.895384047054841,0.71,NA,NA,NA,0,"Old"
"2938",0,0,1,1.33333333333333,5,24,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"129.2.1",1,"2","0","1","nld",1,1,0,1,"100",NA,0,1,1,32,0,5,24,0,0,31,"3","1",0.75,1.09861228866811,0.75,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,0,0.77,1.20831120592453,0.77,NA,NA,NA,0,"Old"
"2939",0,0,1,1.38095238095238,5,21,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,1,1,1,"129.3.1",1,"2","0","1","nld",1,1,0,1,"100",NA,0,1,1,29,0,5,21,0,0,32,"3","1",0.79,1.3249254147436,0.79,NA,NA,NA,0,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,0,0.77,1.20831120592453,0.77,NA,NA,NA,0,"Old"
"2940",0,0,1,1.35,5,20,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"129.1.2",1,"2","0","1","nld",2,1,0,1,"100",NA,0,1,1,27,0,5,20,0,0,19,"3","1",0.76,1.15267950993839,0.76,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,1,0.84,1.65822807660353,0.84,NA,NA,NA,0,"Old"
"2941",0,0,1,1.33333333333333,5,24,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"129.2.2",1,"2","0","1","nld",2,1,0,1,"100",NA,0,1,1,32,0,5,24,0,0,20,"3","1",0.83,1.58562726374038,0.83,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,1,0.87,1.90095876119305,0.87,NA,NA,NA,0,"Old"
"2942",0,0,1,1.38095238095238,5,21,0,0,0,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"129.3.2",1,"2","0","1","nld",2,1,0,1,"100",NA,0,1,1,29,0,5,21,0,0,21,"3","1",0.76,1.15267950993839,0.76,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,1,0.84,1.65822807660353,0.84,NA,NA,NA,0,"Old"
"2943",0,0,0.666666666666667,1.19230769230769,5,13,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"129.1.3",0,"2","0","1","nld",3,1,0,2,"100",NA,0,3,1,31,0,5,26,0,0,40,"3","1",0.79,1.3249254147436,0.79,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,0,0.75,1.09861228866811,0.75,NA,NA,NA,1,"Old"
"2944",0,0,0.5,1.36666666666667,5,15,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"129.2.3",0,"2","0","1","nld",3,1,0,2,"100",NA,0,4,1,41,0,5,30,0,0,41,"3","1",0.76,1.15267950993839,0.76,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,0,0.75,1.09861228866811,0.75,NA,NA,NA,1,"Old"
"2945",0,0,0.4,1.77777777777778,5,14,0,0,1,"71","NL","6","3",0,2,"2",0,1,0,1,0,1,1,"129.3.3",0,"2","0","1","nld",3,1,0,2,"100",NA,0,5,1,48,0,5,27,0,0,42,"3","1",0.77,1.20831120592453,0.77,NA,NA,NA,1,NA,NA,"1","3","2",0,0,NA,NA,NA,NA,NA,NA,1,1,"Old 129",0,0,0,0,0.73,0.994622575144062,0.73,NA,NA,NA,1,"Old"
"2946",0,1,1,1.25,15,16,1,0,1,"73","NL","105","3",0,0,"1",0,0,0,1,0,0,1,"130.1.1",0,"2","0","1","nld",1,0,3,3,"7",NA,3,3,0,20,0,15,16,0,0,4,"1","2",0.93,2.58668934409794,0.93,NA,NA,NA,0,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"2947",0,1,1,1.57142857142857,15,14,1,0,1,"73","NL","103","3",0,0,"1",0,0,0,0,0,0,1,"130.2.1",0,"2","0","1","nld",1,0,3,3,"7",NA,3,3,0,22,0,15,14,0,0,5,"1","2",0.89,2.09074109693377,0.89,NA,NA,NA,0,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"2948",0,1,1,1.46666666666667,15,15,1,0,1,"73","NL","107","3",0,0,"1",0,0,0,0,0,0,1,"130.3.1",0,"2","0","1","nld",1,0,3,2,"7",NA,3,2,0,22,0,15,15,0,0,6,"1","2",0.89,2.09074109693377,0.89,NA,NA,NA,0,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"2949",0,1,1,1.25,16,20,1,0,1,"73","NL","105","3",0,2,"2",0,0,0,1,0,0,1,"130.1.2",0,"2","0","1","nld",2,0,3,4,"38",NA,3,4,1,25,0,16,20,0,0,119,"1","2",0.98,3.89182029811063,0.98,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.96,3.17805383034794,0.96,NA,NA,NA,1,"Old"
"2950",0,1,1,1.5,16,18,1,0,1,"73","NL","103","3",0,2,"2",0,0,0,0,0,0,1,"130.2.2",0,"2","0","1","nld",2,0,3,4,"38",NA,3,4,1,27,0,16,18,0,0,120,"1","2",0.97,3.47609868983527,0.97,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.96,3.17805383034794,0.96,NA,NA,NA,1,"Old"
"2951",0,1,1,1.52631578947368,16,19,1,0,1,"73","NL","107","3",0,2,"2",0,0,0,0,0,0,1,"130.3.2",0,"2","0","1","nld",2,0,3,3,"38",NA,3,3,1,29,0,16,19,0,0,121,"1","2",0.95,2.94443897916644,0.95,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.96,3.17805383034794,0.96,NA,NA,NA,1,"Old"
"2952",0,1,1,1.25,20,20,1,0,1,"73","NL","105","3",0,2,"2",0,0,0,1,0,0,1,"130.1.3",0,"2","0","1","nld",3,0,4,4,"1000",NA,4,4,0,25,1,20,20,0,0,127,"1","2",0.96,3.17805383034794,0.96,NA,NA,NA,1,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2953",0,1,1,1.5,20,18,1,0,1,"73","NL","103","3",0,2,"2",0,0,0,0,0,0,1,"130.2.3",0,"2","0","1","nld",3,0,4,4,"1000",NA,4,4,0,27,1,20,18,0,0,128,"1","2",0.97,3.47609868983527,0.97,NA,NA,NA,1,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2954",0,1,1,1.52631578947368,20,19,1,0,1,"73","NL","107","3",0,2,"2",0,0,0,0,0,0,1,"130.3.3",0,"2","0","1","nld",3,0,4,3,"1000",NA,4,3,0,29,1,20,19,0,0,129,"1","2",0.99,4.59511985013459,0.99,NA,NA,NA,1,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 130",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2955",0,1,1,1.25,15,16,1,0,1,"73","NL","105","3",0,0,"1",0,0,0,1,0,0,1,"131.1.1",0,"2","0","1","nld",1,0,3,3,"7",NA,3,3,0,20,0,15,16,0,0,104,"1","2",0.94,2.75153531304195,0.94,NA,NA,NA,0,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.95,2.94443897916644,0.95,NA,NA,NA,1,"Old"
"2956",0,1,1,1.57142857142857,15,14,1,0,1,"73","NL","103","3",0,0,"1",0,0,0,0,0,0,1,"131.2.1",0,"2","0","1","nld",1,0,3,3,"7",NA,3,3,0,22,0,15,14,0,0,105,"1","2",0.89,2.09074109693377,0.89,NA,NA,NA,0,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.95,2.94443897916644,0.95,NA,NA,NA,1,"Old"
"2957",0,1,1,1.46666666666667,15,15,1,0,1,"73","NL","107","3",0,0,"1",0,0,0,0,0,0,1,"131.3.1",0,"2","0","1","nld",1,0,3,2,"7",NA,3,2,0,22,0,15,15,0,0,106,"1","2",0.93,2.58668934409794,0.93,NA,NA,NA,0,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.95,2.94443897916644,0.95,NA,NA,NA,1,"Old"
"2958",0,1,1,1.25,16,20,1,0,1,"73","NL","105","3",0,2,"2",0,0,0,1,0,0,1,"131.1.2",0,"2","0","1","nld",2,0,3,4,"38",NA,3,4,1,25,0,16,20,0,0,120,"1","2",0.98,3.89182029811063,0.98,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2959",0,1,1,1.5,16,18,1,0,1,"73","NL","103","3",0,2,"2",0,0,0,0,0,0,1,"131.2.2",0,"2","0","1","nld",2,0,3,4,"38",NA,3,4,1,27,0,16,18,0,0,121,"1","2",0.97,3.47609868983527,0.97,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"2960",0,1,1,1.52631578947368,16,19,1,0,1,"73","NL","107","3",0,2,"2",0,0,0,0,0,0,1,"131.3.2",0,"2","0","1","nld",2,0,3,3,"38",NA,3,3,1,29,0,16,19,0,0,122,"1","2",0.97,3.47609868983527,0.97,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"2961",0,1,1,1.25,20,20,1,0,1,"73","NL","105","3",0,2,"2",0,0,0,1,0,0,1,"131.1.3",0,"2","0","1","nld",3,0,4,4,"1000",NA,4,4,0,25,1,20,20,0,0,128,"1","2",0.97,3.47609868983527,0.97,NA,NA,NA,1,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,1,"Old"
"2962",0,1,1,1.5,20,18,1,0,1,"73","NL","103","3",0,2,"2",0,0,0,0,0,0,1,"131.2.3",0,"2","0","1","nld",3,0,4,4,"1000",NA,4,4,0,27,1,20,18,0,0,129,"1","2",0.99,4.59511985013459,0.99,NA,NA,NA,1,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,1,"Old"
"2963",0,1,1,1.52631578947368,20,19,1,0,1,"73","NL","107","3",0,2,"2",0,0,0,0,0,0,1,"131.3.3",0,"2","0","1","nld",3,0,4,3,"1000",NA,4,3,0,29,1,20,19,0,0,130,"1","2",0.97,3.47609868983527,0.97,NA,NA,NA,1,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 131",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,1,"Old"
"2964",0,1,1,1.25,15,16,1,0,1,"73","NL","105","3",0,0,"1",0,0,0,1,0,0,1,"132.1.2",0,"2","0","1","nld",2,0,3,3,"7",NA,3,3,0,20,0,15,16,0,0,120,"1","2",0.91,2.31363492918063,0.91,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2965",0,1,1,1.57142857142857,15,14,1,0,1,"73","NL","103","3",0,0,"1",0,0,0,0,0,0,1,"132.2.2",0,"2","0","1","nld",2,0,3,3,"7",NA,3,3,0,22,0,15,14,0,0,121,"1","2",0.62,0.489548225318706,0.62,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.95,2.94443897916644,0.95,NA,NA,NA,1,"Old"
"2966",0,1,1,1.46666666666667,15,15,1,0,1,"73","NL","107","3",0,0,"1",0,0,0,0,0,0,1,"132.3.2",0,"2","0","1","nld",2,0,3,2,"7",NA,3,2,0,22,0,15,15,0,0,122,"1","2",0.91,2.31363492918063,0.91,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2967",0,1,1,1.25,20,20,1,0,1,"73","NL","105","3",0,2,"2",0,0,0,1,0,0,1,"132.1.1",0,"2","0","1","nld",1,0,4,4,"1000",NA,4,4,0,25,1,20,20,0,0,104,"1","2",0.95,2.94443897916644,0.95,NA,NA,NA,0,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2968",0,1,1,1.5,20,18,1,0,1,"73","NL","103","3",0,2,"2",0,0,0,0,0,0,1,"132.2.1",0,"2","0","1","nld",1,0,4,4,"1000",NA,4,4,0,27,1,20,18,0,0,105,"1","2",1,4.59511985013459,1,NA,NA,NA,0,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2969",0,1,1,1.52631578947368,20,19,1,0,1,"73","NL","107","3",0,2,"2",0,0,0,0,0,0,1,"132.3.1",0,"2","0","1","nld",1,0,4,3,"1000",NA,4,3,0,29,1,20,19,0,0,106,"1","2",0.94,2.75153531304195,0.94,NA,NA,NA,0,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2970",0,1,1,1.25,16,20,1,0,1,"73","NL","105","3",0,2,"2",0,0,0,1,0,0,1,"132.1.3",0,"2","0","1","nld",3,0,3,4,"38",NA,3,4,1,25,0,16,20,0,0,128,"1","2",0.99,4.59511985013459,0.99,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2971",0,1,1,1.5,16,18,1,0,1,"73","NL","103","3",0,2,"2",0,0,0,0,0,0,1,"132.2.3",0,"2","0","1","nld",3,0,3,4,"38",NA,3,4,1,27,0,16,18,0,0,129,"1","2",0.94,2.75153531304195,0.94,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2972",0,1,1,1.52631578947368,16,19,1,0,1,"73","NL","107","3",0,2,"2",0,0,0,0,0,0,1,"132.3.3",0,"2","0","1","nld",3,0,3,3,"38",NA,3,3,1,29,0,16,19,0,0,130,"1","2",0.98,3.89182029811063,0.98,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 132",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"2973",0,1,1,1.25,15,16,1,0,1,"73","NL","105","3",0,0,"1",0,0,0,1,0,0,1,"133.1.2",0,"2","0","1","nld",2,0,3,3,"7",NA,3,3,0,20,0,15,16,0,0,119,"1","2",0.94,2.75153531304195,0.94,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 133",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"2974",0,1,1,1.57142857142857,15,14,1,0,1,"73","NL","103","3",0,0,"1",0,0,0,0,0,0,1,"133.2.2",0,"2","0","1","nld",2,0,3,3,"7",NA,3,3,0,22,0,15,14,0,0,120,"1","2",0.58,0.322773392263051,0.58,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 133",0,1,0,0,0.93,2.58668934409794,0.93,NA,NA,NA,1,"Old"
"2975",0,1,1,1.46666666666667,15,15,1,0,1,"73","NL","107","3",0,0,"1",0,0,0,0,0,0,1,"133.3.2",0,"2","0","1","nld",2,0,3,2,"7",NA,3,2,0,22,0,15,15,0,0,121,"1","2",0.94,2.75153531304195,0.94,NA,NA,NA,1,NA,NA,"1","4","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 133",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"2976",0,1,1,1.25,20,20,1,0,1,"73","NL","105","3",0,2,"2",0,0,0,1,0,0,1,"133.1.1",0,"2","0","1","nld",1,0,4,4,"1000",NA,4,4,0,25,1,20,20,0,0,4,"1","2",0.94,2.75153531304195,0.94,NA,NA,NA,0,NA,NA,"1","3","1",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 133",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
