"","study","item_name","country","language","absolute","balance","centrality","dont_know","encourage","fixrefpoints","form_basic","gradation","instr_interv","instr_respon","intr_request","intropresent","knowledge","labels","labels_gramm","labels_order","motivation","ncategories","nfrequencies","nsub_quest","numsub_intro","nwords_intro","opinionother","questiontype","ref_period","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","subjectiveop","symmetry","used_WH_word","usedshowcard","concept","domain","range.correspondence","nsyll_total","nwords_total","avgsy_total","nabst_total","nnouns_total","avgwrd_total","avgwrd_intro","avgabs_total","supplementary","position","computer.assisted","interviewer","visual","rel.est","rel.se","rel.lo","rel.est.orig","rel.hi","round.x","val.est","val.se","val.lo","val.est.orig","val.hi","round.y"
"1777","ESS Round 2","testa06","IT","ita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44609872367979,0.102659370819866,0.5599058546179,0.609711271185478,0.65732981411646,"2",0.191003213368719,0.207011901751656,0.444474805436898,0.547606159705505,0.646805564536257,"2"
"1778","ESS Round 2","testa06","LU","fra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349901211743862,0.102659370819866,0.364654190027892,0.41340637718241,0.463917217066049,"2",1.60836648783264,0.207011901751656,0.767516849999001,0.833184471210301,0.883127944234611,"2"
"1779","ESS Round 2","testa06","NL","nld",0,0,2,3,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,73,3,3,35,12,2.91666666666667,2,4,6,0,0.5,1,404,1,0,1,-0.168482867668429,0.102659370819866,0.407622739116387,0.457978639284276,0.509207927344096,"2",1.60836648783264,0.207011901751656,0.767516849999001,0.833184471210301,0.883127944234611,"2"
"1780","ESS Round 2","testa06","NO","nor",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,73,3,3,26,8,3.25,1,3,8,0,0.333333333333333,1,404,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","ESS Round 2","testa06","PL","pol",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,0,NA,0,0,1,0,0,1,1,0,0,0,1,73,3,2,66,13,5.07692307692308,3,3,13,0,1,1,404,0,1,0,-0.110857694771347,0.102659370819866,0.421607861173526,0.472313924338572,0.523597717673963,"2",1.60836648783264,0.207011901751656,0.767516849999001,0.833184471210301,0.883127944234611,"2"
"1782","ESS Round 2","testa06","PT","por",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,73,3,3,49,12,4.08333333333333,1,4,12,0,0.25,1,404,0,1,0,0.693075267443022,0.102659370819866,0.619577784929213,0.666650685782485,0.710619359221912,"2",2.52525328417674,0.207011901751656,0.891989843378438,0.925893315748466,0.949754239835804,"2"
"1783","ESS Round 2","testa06","SE","swe",0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,73,3,3,38,8,4.75,4,6,8,0,0.666666666666667,1,404,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","ESS Round 2","testa06","SI","slv",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,0,0,0,0,1,1,1,0,1,1,0,0,0,1,73,3,1,52,10,5.2,0,2,10,0,0,1,404,0,1,0,-0.20041134280078,0.102659370819866,0.399936407365663,0.45006419061573,0.501226847247603,"2",1.60836648783264,0.207011901751656,0.767516849999001,0.833184471210301,0.883127944234611,"2"
"1785","ESS Round 2","testa06","SK","slk",0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,1,1,1,0,0,1,1,0,1,0,1,73,3,3,53,11,4.81818181818182,4,4,11,0,1,1,404,0,NA,0,-0.606953828024688,0.102659370819866,0.307406436418241,0.352754383678434,0.400919556281538,"2",0.692565598475463,0.207011901751656,0.569188689354194,0.666537413678554,0.751492723923081,"2"
"1786","ESS Round 2","testa06","TR","tur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.188425243555116,0.102659370819866,0.402816338320544,0.453032568210752,0.504223274081518,"2",1.60836648783264,0.207011901751656,0.767516849999001,0.833184471210301,0.883127944234611,"2"
"1787","ESS Round 2","testa06","UA","rus",0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,2,0,5,NA,2,0,0,NA,0,2,3,0,0,0,0,NA,0,0,1,NA,NA,1,1,0,0,0,1,73,3,1,57,11,5.18181818181818,0,2,11,0,0,1,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","ESS Round 2","testa06","UA","ukr",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,73,3,3,59,11,5.36363636363636,0,2,11,0,0,1,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","ESS Round 2","testa07","AT","deu",0,0,2,2,0,2,0,0,0,0,0,0,0,3,1,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,38,14,2.71428571428571,1,3,14,0,0.333333333333333,1,405,0,1,0,-0.0317347854337091,0.102659370819866,0.441012589919756,0.492066969407747,0.543287351258526,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1790","ESS Round 2","testa07","BE","fra",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,50,12,4.16666666666667,7,9,12,0,0.777777777777778,1,405,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","ESS Round 2","testa07","BE","nld",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,43,16,2.6875,2,4,16,0,0.5,1,405,1,1,0,0.122257200597921,0.102659370819866,0.479246545254574,0.530526287033714,0.581169449618865,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1792","ESS Round 2","testa07","CH","deu",0,0,2,2,0,1,0,0,0,0,0,0,0,3,1,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,38,14,2.71428571428571,1,3,14,0,0.333333333333333,1,405,1,1,0,0.263412926904701,0.102659370819866,0.514519463026361,0.565475078982042,0.615083515447079,"2",1.56426599063929,0.207011901751656,0.759555150638273,0.826964642884562,0.878498735076851,"2"
"1793","ESS Round 2","testa07","CH","fra",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,50,13,3.84615384615385,7,9,13,0,0.777777777777778,1,405,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","ESS Round 2","testa07","CZ","ces",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,5,3,3,63,14,4.5,4,6,14,0,0.666666666666667,1,405,0,1,0,0.15987503501613,0.102659370819866,0.488641028090072,0.539883842248764,0.590297116942624,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1795","ESS Round 2","testa07","DE","deu",0,0,2,2,0,1,0,0,0,0,0,0,0,3,1,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,39,14,2.78571428571429,1,3,14,0,0.333333333333333,1,405,1,1,0,0.259410131769625,0.102659370819866,0.513519551312848,0.564491283602042,0.614135395053622,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1796","ESS Round 2","testa07","DK","dan",0,0,3,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,5,3,3,53,14,3.78571428571429,1,2,14,0,0.5,1,405,1,1,0,0.311608485624619,0.102659370819866,0.526547447364041,0.577277825594725,0.626428969011316,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1797","ESS Round 2","testa07","EE","ekk",0,0,1,2,0,3,0,0,1,1,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,53,10,5.3,1,3,10,0,0.333333333333333,1,405,0,1,0,0.153929702284117,0.102659370819866,0.487155566704026,0.538406620499078,0.588858491358844,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1798","ESS Round 2","testa07","EE","rus",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,0,1,1,NA,0,0,0,NA,NA,1,1,0,1,0,1,5,3,3,63,12,5.25,2,4,12,0,0.5,1,405,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","ESS Round 2","testa07","ES","cat",0,0,2,2,0,1,0,0,1,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,46,16,2.875,7,9,16,0,0.777777777777778,1,405,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","ESS Round 2","testa07","ES","spa",0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,46,16,2.875,6,8,16,0,0.75,1,405,1,1,0,0.173757598393567,0.102659370819866,0.492110369086488,0.543330436111632,0.59365030807938,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1801","ESS Round 2","testa07","FI","fin",0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,5,3,3,58,13,4.46153846153846,0,3,13,0,0,1,405,1,0,1,0.217490117225589,0.102659370819866,0.503042806332508,0.554159211059706,0.60415518936665,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1802","ESS Round 2","testa07","FR","fra",0,0,2,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,2,47,13,3.61538461538462,7,9,13,0,0.777777777777778,1,405,1,NA,0,0.382523416759399,0.102659370819866,0.544185604736965,0.594481575914596,0.642869883610041,"2",0.673156547106152,0.207011901751656,0.564423089033085,0.662209602181905,0.747850391476968,"2"
"1803","ESS Round 2","testa07","GB","eng",0,0,2,3,0,1,0,0,0,1,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,5,3,3,41,17,2.41176470588235,1,4,8.5,0,0.25,1,405,1,1,0,0.423447998515223,0.102659370819866,0.554317115763592,0.604308030518448,0.652209771704255,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1804","ESS Round 2","testa07","GR","ell",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,5,3,3,59,14,4.21428571428571,1,3,7,0,0.333333333333333,1,405,0,1,0,0.0629925132279716,0.102659370819866,0.464478385383893,0.515742922916978,0.566678273617131,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1805","ESS Round 2","testa07","IE","eng",0,0,2,3,0,1,0,0,0,1,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,5,3,3,36,12,3,1,4,12,0,0.25,1,405,0,0,1,0.138086206224368,0.102659370819866,0.483198194648798,0.534466801778437,0.585017387649141,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1806","ESS Round 2","testa07","IT","ita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518934960320481,0.102659370819866,0.577767692784315,0.626898690709686,0.673543022595488,"2",0.673156547106152,0.207011901751656,0.564423089033085,0.662209602181905,0.747850391476968,"2"
"1807","ESS Round 2","testa07","LU","fra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.128711628253556,0.102659370819866,0.417260296442912,0.467866442897708,0.519142417583295,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1808","ESS Round 2","testa07","NL","nld",0,0,2,3,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,5,3,3,50,20,2.5,3,5,10,0,0.6,1,405,1,0,1,-0.424087260533918,0.102659370819866,0.347645237207853,0.395539119450537,0.445524960266784,"2",1.36369303407334,0.207011901751656,0.721048652753596,0.796359256964378,0.855414712590009,"2"
"1809","ESS Round 2","testa07","NO","nor",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,5,3,3,51,14,3.64285714285714,1,3,14,0,0.333333333333333,1,405,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","ESS Round 2","testa07","PL","pol",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,2,0,0,NA,0,2,1,0,3,1,0,NA,0,0,1,0,0,1,1,0,0,0,1,5,3,2,65,13,5,3,3,13,0,1,1,405,0,1,0,0.277438550450912,0.102659370819866,0.518022141382702,0.568918138913633,0.618398757413364,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1811","ESS Round 2","testa07","PT","por",0,0,2,2,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,5,3,3,48,18,2.66666666666667,2,4,18,0,0.5,1,405,0,1,0,0.657953662669907,0.102659370819866,0.61126552708994,0.65880055745692,0.703343899659903,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1812","ESS Round 2","testa07","SE","swe",0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,5,3,3,48,15,3.2,4,6,15,0,0.666666666666667,1,405,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","ESS Round 2","testa07","SI","slv",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,0,0,0,0,1,1,1,0,1,1,0,0,0,1,5,3,1,59,10,5.9,0,2,10,0,0,1,405,0,1,0,0.539981146483831,0.102659370819866,0.582893377431527,0.631808031916831,0.678153707006991,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1814","ESS Round 2","testa07","SK","slk",0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,1,1,1,0,0,1,1,0,1,0,1,5,3,3,54,14,3.85714285714286,5,5,14,0,1,1,405,0,NA,0,-0.664233970610034,0.102659370819866,0.295347381801487,0.339789151100837,0.387243193228027,"2",0.712092892096624,0.207011901751656,0.573970421755994,0.670863447421052,0.755121537225795,"2"
"1815","ESS Round 2","testa07","TR","tur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104464252463315,0.102659370819866,0.474807727954995,0.526092339100625,0.576832291570614,"2",2.17429843939904,0.207011901751656,0.85324405306805,0.897917642628528,0.930106227101578,"2"
"1816","ESS Round 2","testa07","UA","rus",0,0,2,1,0,2,0,0,0,0,0,0,0,3,0,2,0,5,NA,2,0,0,NA,0,2,3,0,0,0,0,NA,0,0,1,NA,NA,1,1,0,0,0,1,5,3,1,60,11,5.45454545454545,1,3,11,0,0.333333333333333,1,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817","ESS Round 2","testa07","UA","ukr",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,5,3,3,65,11,5.90909090909091,1,3,11,0,0.333333333333333,1,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","ESS Round 2","testa08","AT","deu",0,0,2,2,1,1,1,1,1,1,0,1,0,3,1,2,0,5,NA,3,0,18,0,2,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,1,1,75,10,3,60,28,2.14285714285714,4,6,14,18,0.666666666666667,1,406,0,1,0,-0.0337095019018332,0.102659370819866,0.440525838714019,0.491573422457532,0.542797330627056,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1819","ESS Round 2","testa08","BE","fra",0,0,2,2,1,3,1,1,1,1,0,1,0,3,0,2,0,5,NA,3,0,19,0,2,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,1,1,75,10,3,79,38,2.07894736842105,11,14,19,19,0.785714285714286,1,406,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","ESS Round 2","testa08","BE","nld",0,0,2,2,1,3,1,1,1,1,0,1,0,3,0,2,0,5,NA,1,0,17,0,2,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,1,1,75,10,3,65,37,1.75675675675676,3,6,18.5,17,0.5,1,406,1,1,0,-0.182437505938348,0.102659370819866,0.404257554906978,0.454516706975248,0.505720059365649,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1821","ESS Round 2","testa08","CH","deu",0,0,2,2,1,1,1,1,1,1,0,1,0,3,1,2,0,5,NA,3,0,19,0,2,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,1,1,75,10,3,61,31,1.96774193548387,4,6,15.5,19,0.666666666666667,1,406,1,1,0,0.15987503501613,0.102659370819866,0.488641028090072,0.539883842248764,0.590297116942624,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1822","ESS Round 2","testa08","CH","fra",0,0,2,2,1,3,1,1,1,1,0,1,0,3,0,2,0,5,NA,3,0,19,0,2,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,1,1,75,10,3,73,39,1.87179487179487,9,12,19.5,19,0.75,1,406,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","ESS Round 2","testa08","CZ","ces",0,0,2,2,1,3,1,1,0,1,0,1,0,3,0,2,0,5,NA,1,0,13,0,2,2,1,0,3,1,1,0,0,1,1,0,0,2,1,0,1,1,1,75,10,3,88,23,3.82608695652174,4,7,7.66666666666667,13,0.571428571428571,1,406,0,1,0,0.0353652847558468,0.102659370819866,0.457613611362247,0.508840399815017,0.559882209927998,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1824","ESS Round 2","testa08","DE","deu",0,0,2,2,1,1,1,1,1,1,0,1,0,3,1,2,0,5,NA,3,0,19,0,2,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,1,1,75,10,3,66,36,1.83333333333333,4,6,18,19,0.666666666666667,1,406,1,1,0,0.151950312105908,0.102659370819866,0.486661058452116,0.537914655451236,0.588379188599611,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1825","ESS Round 2","testa08","DK","dan",0,0,3,2,1,1,1,1,0,0,0,1,0,3,0,2,0,5,NA,0,0,15,0,2,2,1,0,3,1,1,0,0,1,1,0,0,1,1,1,1,1,1,75,10,3,75,29,2.58620689655172,0,4,14.5,15,0,1,406,1,1,0,-0.0613705952155976,0.102659370819866,0.433720037839925,0.484662164865168,0.535925024277076,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1826","ESS Round 2","testa08","EE","ekk",0,0,3,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,75,10,3,48,9,5.33333333333333,3,4,9,0,0.75,1,406,0,1,0,0.191628014514807,0.102659370819866,0.496577371678918,0.547760939367312,0.597953864933943,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1827","ESS Round 2","testa08","EE","rus",0,0,2,2,1,3,1,1,0,1,0,1,0,3,0,2,0,5,NA,1,0,13,0,2,2,1,0,0,1,1,NA,0,0,0,NA,NA,1,1,0,1,1,1,75,10,3,101,21,4.80952380952381,3,4,10.5,13,0.75,1,406,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","ESS Round 2","testa08","ES","cat",0,0,2,2,1,1,1,1,1,1,0,1,0,3,0,2,0,5,NA,3,0,18,0,2,2,1,0,3,1,1,NA,0,0,1,NA,NA,1,1,0,1,1,1,75,10,3,64,37,1.72972972972973,13,16,18.5,18,0.8125,1,406,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","ESS Round 2","testa08","ES","spa",0,0,2,2,1,1,1,1,1,1,0,1,0,3,0,2,0,5,NA,3,0,19,0,2,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,1,1,75,10,3,81,37,2.18918918918919,13,16,18.5,19,0.8125,1,406,1,1,0,-0.0218624993654599,0.102659370819866,0.44344770896487,0.494534592848111,0.545735857893811,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1830","ESS Round 2","testa08","FI","fin",0,0,1,3,0,3,1,1,1,1,0,0,0,3,0,2,0,5,NA,1,0,0,0,3,2,1,0,3,1,1,0,0,1,1,0,0,1,1,1,1,1,1,75,10,3,69,18,3.83333333333333,5,5,9,0,1,1,406,1,0,1,0.539981146483831,0.102659370819866,0.582893377431527,0.631808031916831,0.678153707006991,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1831","ESS Round 2","testa08","FR","fra",0,0,2,3,0,3,1,1,0,1,0,0,0,3,0,2,0,5,NA,2,0,0,0,2,2,1,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,75,10,2,80,39,2.05128205128205,11,16,19.5,0,0.6875,1,406,1,NA,0,-0.288876461122509,0.102659370819866,0.378905784258884,0.428278950210611,0.479122715628972,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1832","ESS Round 2","testa08","GB","eng",0,0,2,3,1,1,1,1,0,1,0,0,0,3,0,2,0,5,NA,1,0,0,0,2,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,1,0,75,10,3,73,46,1.58695652173913,5,10,15.3333333333333,0,0.5,1,406,1,1,0,0.327746507198028,0.102659370819866,0.530568769110838,0.581210966520317,0.630197748396754,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1833","ESS Round 2","testa08","GR","ell",0,0,1,2,1,3,1,1,1,1,0,1,0,3,0,2,0,5,NA,4,0,16,0,2,2,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,1,1,75,10,3,101,35,2.88571428571429,4,6,5.83333333333333,16,0.666666666666667,1,406,0,1,0,1.07540373293997,0.102659370819866,0.704763382612028,0.745623197441693,0.782572732484355,"2",3.32691935091793,0.207011901751656,0.948480240711029,0.965340845300784,0.976818428426042,"2"
"1834","ESS Round 2","testa08","IE","eng",0,0,2,3,1,1,1,1,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,0,2,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,1,0,75,10,3,71,42,1.69047619047619,5,9,21,0,0.555555555555556,1,406,0,0,1,0.263412926904701,0.102659370819866,0.514519463026361,0.565475078982042,0.615083515447079,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
"1835","ESS Round 2","testa08","IT","ita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106440630489126,0.102659370819866,0.475300592531033,0.526585062499533,0.577314645717955,"2",2.59811877328275,0.207011901751656,0.898812113792589,0.930740408925771,0.953119683120149,"2"
