"study","item","country","language","user_id","short_name","choice"
"ESS Round 5","testd11","IL","heb","56","instr_interv","0"
"ESS Round 5","testd11","IL","heb","56","instr_respon","0"
"ESS Round 5","testd11","IL","heb","56","motivation","0"
"ESS Round 5","testd11","IL","heb","56","intropresent","0"
"ESS Round 5","testd11","IL","heb","56","nsents_quest","1"
"ESS Round 5","testd11","IL","heb","56","nwords_quest","8"
"ESS Round 5","testd11","IL","heb","56","nnouns_quest","1"
"ESS Round 5","testd11","IL","heb","56","nabst_quest","0"
"ESS Round 5","testd11","IL","heb","56","nsyll_quest","14"
"ESS Round 5","testd11","IL","heb","56","nsub_quest","1"
"ESS Round 5","testd11","IL","heb","56","nsyll_ans","18"
"ESS Round 5","testd11","IL","heb","56","nnouns_ans","0"
"ESS Round 5","testd11","IL","heb","56","nabst_ans","0"
"ESS Round 5","testd11","IL","heb","56","usedshowcard","1"
"ESS Round 5","testd11","IL","heb","56","showc_horiz","1"
"ESS Round 5","testd11","IL","heb","56","showc_over","1"
"ESS Round 5","testd11","IL","heb","56","showc_letter","1"
"ESS Round 5","testd11","IL","heb","56","showc_boxes","0"
"ESS Round 5","testd11","IL","heb","56","showc_start","0"
"ESS Round 5","testd11","IL","heb","56","showc_quest","0"
"ESS Round 5","testd11","IL","heb","56","showc_pict","0"
"ESS Round 5","testd11","DE","deu","52","question","0"
"ESS Round 5","testd11","DE","deu","52","ref_period","2"
"ESS Round 5","testd11","DE","deu","52","form_basic","0"
"ESS Round 5","testd11","DE","deu","52","used_WH_word","0"
"ESS Round 5","testd11","DE","deu","52","WH_word","10"
"ESS Round 5","testd11","DE","deu","52","questiontype","1"
"ESS Round 5","testd11","DE","deu","52","gradation","0"
"ESS Round 5","testd11","DE","deu","52","balance","0"
"ESS Round 5","testd11","DE","deu","52","encourage","0"
"ESS Round 5","testd11","DE","deu","52","subjectiveop","0"
"ESS Round 5","testd11","DE","deu","52","opinionother","0"
"ESS Round 5","testd11","DE","deu","52","stimulus","1"
"ESS Round 5","testd11","DE","deu","52","absolute","0"
"ESS Round 5","testd11","DE","deu","52","socdesir","0"
"ESS Round 5","testd11","DE","deu","52","centrality","0"
"ESS Round 5","testd11","DE","deu","52","scale_basic","0"
"ESS Round 5","testd11","DE","deu","52","ncategories","4"
"ESS Round 5","testd11","DE","deu","52","labels","3"
"ESS Round 5","testd11","DE","deu","52","labels_gramm","0"
"ESS Round 5","testd11","DE","deu","52","labels_order","1"
"ESS Round 5","testd11","DE","deu","52","scale_corres","0"
"ESS Round 5","testd11","DE","deu","52","scale_trange","0"
"ESS Round 5","testd11","DE","deu","52","scal_neutral","3"
"ESS Round 5","testd11","DE","deu","52","fixrefpoints","1"
"ESS Round 5","testd11","DE","deu","52","dont_know","2"
"ESS Round 5","testd11","DE","deu","52","instr_interv","0"
"ESS Round 5","testd11","DE","deu","52","instr_respon","0"
"ESS Round 5","testd11","DE","deu","52","motivation","0"
"ESS Round 5","testd11","DE","deu","52","intropresent","0"
"ESS Round 5","testd11","DE","deu","52","nsents_quest","1"
"ESS Round 5","testd11","DE","deu","52","nwords_quest","10"
"ESS Round 5","testd11","DE","deu","52","nnouns_quest","0"
"ESS Round 5","testd11","DE","deu","52","nabst_quest","0"
"ESS Round 5","testd11","DE","deu","52","nsyll_quest","17"
"ESS Round 5","testd11","DE","deu","52","nsub_quest","2"
"ESS Round 5","testd11","DE","deu","52","nsyll_ans","18"
"ESS Round 5","testd11","DE","deu","52","nnouns_ans","0"
"ESS Round 5","testd11","DE","deu","52","nabst_ans","0"
"ESS Round 5","testd11","DE","deu","52","usedshowcard","1"
"ESS Round 5","testd11","DE","deu","52","showc_horiz","1"
"ESS Round 5","testd11","DE","deu","52","showc_over","1"
"ESS Round 5","testd11","DE","deu","52","showc_letter","1"
"ESS Round 5","testd11","DE","deu","52","showc_boxes","0"
"ESS Round 5","testd11","DE","deu","52","showc_start","0"
"ESS Round 5","testd11","DE","deu","52","showc_quest","0"
"ESS Round 5","testd11","DE","deu","52","showc_pict","0"
"ESS Round 5","testd11","CH","fra","68","question","0"
"ESS Round 5","testd11","CH","fra","68","ref_period","2"
"ESS Round 5","testd11","CH","fra","68","form_basic","0"
"ESS Round 5","testd11","CH","fra","68","stimulus","1"
"ESS Round 5","testd11","CH","fra","68","absolute","0"
"ESS Round 5","testd11","CH","fra","68","socdesir","1"
"ESS Round 5","testd11","CH","fra","68","centrality","1"
"ESS Round 5","testd11","CH","fra","68","scale_basic","0"
"ESS Round 5","testd11","CH","fra","68","scale_max","4"
"ESS Round 5","testd11","CH","fra","68","scale_trange","0"
"ESS Round 5","testd11","CH","fra","68","fixrefpoints","1"
"ESS Round 5","testd11","CH","fra","68","dont_know","2"
"ESS Round 5","testd11","CH","fra","68","instr_interv","0"
"ESS Round 5","testd11","CH","fra","68","instr_respon","0"
"ESS Round 5","testd11","CH","fra","68","motivation","0"
"ESS Round 5","testd11","CH","fra","68","intropresent","0"
"ESS Round 5","testd11","CH","fra","68","nsents_quest","1"
"ESS Round 5","testd11","CH","fra","68","nwords_quest","11"
"ESS Round 5","testd11","CH","fra","68","nnouns_quest","1"
"ESS Round 5","testd11","CH","fra","68","nabst_quest","1"
"ESS Round 5","testd11","CH","fra","68","nsyll_quest","19"
"ESS Round 5","testd11","CH","fra","68","nsub_quest","1"
"ESS Round 5","testd11","CH","fra","68","nsyll_ans","19"
"ESS Round 5","testd11","CH","fra","68","nnouns_ans","0"
"ESS Round 5","testd11","CH","fra","68","nabst_ans","0"
"ESS Round 5","testd11","CH","fra","68","usedshowcard","1"
"ESS Round 5","testd11","CH","fra","68","showc_horiz","1"
"ESS Round 5","testd11","CH","fra","68","showc_over","1"
"ESS Round 5","testd11","CH","fra","68","showc_letter","1"
"ESS Round 5","testd11","CH","fra","68","showc_boxes","0"
"ESS Round 5","testd11","CH","fra","68","showc_start","0"
"ESS Round 5","testd11","CH","fra","68","showc_quest","0"
"ESS Round 5","testd11","CH","fra","68","showc_pict","0"
"ESS Round 5","testd11","CH","fra","68","ncategories","4"
"ESS Round 5","testd11","CH","fra","68","labels","3"
"ESS Round 5","testd11","CH","fra","68","labels_gramm","0"
"ESS Round 5","testd11","CH","fra","68","labels_order","1"
"ESS Round 5","testd11","CH","fra","68","scale_corres","0"
"ESS Round 5","testd11","FR","fra","98","question","0"
"ESS Round 5","testd11","FR","fra","98","ref_period","2"
"ESS Round 5","testd11","FR","fra","98","form_basic","0"
"ESS Round 5","testd11","FR","fra","98","stimulus","0"
"ESS Round 5","testd11","FR","fra","98","absolute","0"
"ESS Round 5","testd11","FR","fra","98","socdesir","1"
"ESS Round 5","testd11","FR","fra","98","centrality","0"
"ESS Round 5","testd11","FR","fra","98","scale_basic","0"
"ESS Round 5","testd11","FR","fra","98","ncategories","4"
"ESS Round 5","testd11","FR","fra","98","labels","3"
"ESS Round 5","testd11","FR","fra","98","labels_gramm","0"
"ESS Round 5","testd11","FR","fra","98","labels_order","1"
"ESS Round 5","testd11","FR","fra","98","scale_corres","2"
"ESS Round 5","testd11","FR","fra","98","scale_trange","0"
"ESS Round 5","testd11","FR","fra","98","fixrefpoints","0"
"ESS Round 5","testd11","FR","fra","98","dont_know","2"
"ESS Round 5","testd11","FR","fra","98","instr_interv","0"
"ESS Round 5","testd11","FR","fra","98","instr_respon","0"
"ESS Round 5","testd11","FR","fra","98","motivation","0"
"ESS Round 5","testd11","FR","fra","98","intropresent","0"
"ESS Round 5","testd11","FR","fra","98","nsents_quest","1"
"ESS Round 5","testd11","FR","fra","98","nwords_quest","7"
"ESS Round 5","testd11","FR","fra","98","nnouns_quest","1"
"ESS Round 5","testd11","FR","fra","98","nabst_quest","1"
"ESS Round 5","testd11","FR","fra","98","nsyll_quest","12"
"ESS Round 5","testd11","FR","fra","98","nsub_quest","1"
"ESS Round 5","testd11","FR","fra","98","nsyll_ans","15"
"ESS Round 5","testd11","FR","fra","98","nnouns_ans","0"
"ESS Round 5","testd11","FR","fra","98","nabst_ans","0"
"ESS Round 5","testd11","FR","fra","98","usedshowcard","1"
"ESS Round 5","testd11","FR","fra","98","showc_horiz","1"
"ESS Round 5","testd11","FR","fra","98","showc_over","1"
"ESS Round 5","testd11","FR","fra","98","showc_letter","1"
"ESS Round 5","testd11","FR","fra","98","showc_boxes","1"
"ESS Round 5","testd11","FR","fra","98","showc_start","0"
"ESS Round 5","testd11","FR","fra","98","showc_quest","0"
"ESS Round 5","testd11","FR","fra","98","showc_pict","0"
"ESS Round 5","testd11","BE","nld","95","question","0"
"ESS Round 5","testd11","BE","nld","95","ref_period","2"
"ESS Round 5","testd11","BE","nld","95","form_basic","0"
"ESS Round 5","testd11","BE","nld","95","used_WH_word","0"
"ESS Round 5","testd11","BE","nld","95","questiontype","1"
"ESS Round 5","testd11","BE","nld","95","gradation","0"
"ESS Round 5","testd11","BE","nld","95","balance","0"
"ESS Round 5","testd11","BE","nld","95","encourage","0"
"ESS Round 5","testd11","BE","nld","95","subjectiveop","0"
"ESS Round 5","testd11","BE","nld","95","opinionother","0"
"ESS Round 5","testd11","BE","nld","95","stimulus","1"
"ESS Round 5","testd11","BE","nld","95","absolute","0"
"ESS Round 5","testd11","BE","nld","95","socdesir","1"
"ESS Round 5","testd11","BE","nld","95","centrality","1"
"ESS Round 5","testd11","BE","nld","95","scale_basic","0"
"ESS Round 5","testd11","BE","nld","95","ncategories","4"
"ESS Round 5","testd11","BE","nld","95","labels","3"
"ESS Round 5","testd11","BE","nld","95","labels_gramm","0"
"ESS Round 5","testd11","BE","nld","95","labels_order","1"
"ESS Round 5","testd11","BE","nld","95","scale_corres","0"
"ESS Round 5","testd11","BE","nld","95","scale_trange","0"
"ESS Round 5","testd11","BE","nld","95","scale_urange","0"
"ESS Round 5","testd11","BE","nld","95","scal_neutral","3"
"ESS Round 5","testd11","BE","nld","95","fixrefpoints","1"
"ESS Round 5","testd11","BE","nld","95","dont_know","2"
"ESS Round 5","testd11","BE","nld","95","instr_interv","0"
"ESS Round 5","testd11","BE","nld","95","instr_respon","0"
"ESS Round 5","testd11","BE","nld","95","motivation","0"
"ESS Round 5","testd11","BE","nld","95","intropresent","0"
"ESS Round 5","testd11","BE","nld","95","nsents_quest","1"
"ESS Round 5","testd11","BE","nld","95","nwords_quest","10"
"ESS Round 5","testd11","BE","nld","95","nnouns_quest","1"
"ESS Round 5","testd11","BE","nld","95","nabst_quest","1"
"ESS Round 5","testd11","BE","nld","95","nsyll_quest","14"
"ESS Round 5","testd11","BE","nld","95","nsub_quest","2"
"ESS Round 5","testd11","BE","nld","95","nsyll_ans","23"
"ESS Round 5","testd11","BE","nld","95","nnouns_ans","0"
"ESS Round 5","testd11","BE","nld","95","nabst_ans","0"
"ESS Round 5","testd11","BE","nld","95","usedshowcard","1"
"ESS Round 5","testd11","BE","nld","95","showc_horiz","1"
"ESS Round 5","testd11","BE","nld","95","showc_over","1"
"ESS Round 5","testd11","BE","nld","95","showc_letter","1"
"ESS Round 5","testd11","BE","nld","95","showc_boxes","0"
"ESS Round 5","testd11","BE","nld","95","showc_start","0"
"ESS Round 5","testd11","BE","nld","95","showc_quest","0"
"ESS Round 5","testd11","BE","nld","95","showc_pict","0"
"ESS Round 5","testd11","NL","nld","70","question","0"
"ESS Round 5","testd11","NL","nld","70","ref_period","2"
"ESS Round 5","testd11","NL","nld","70","form_basic","2"
"ESS Round 5","testd11","NL","nld","70","used_WH_word","1"
"ESS Round 5","testd11","NL","nld","70","WH_word","9"
"ESS Round 5","testd11","NL","nld","70","questiontype","1"
"ESS Round 5","testd11","NL","nld","70","gradation","1"
"ESS Round 5","testd11","NL","nld","70","balance","0"
"ESS Round 5","testd11","NL","nld","70","encourage","0"
"ESS Round 5","testd11","NL","nld","70","subjectiveop","0"
"ESS Round 5","testd11","NL","nld","70","opinionother","0"
"ESS Round 5","testd11","NL","nld","70","stimulus","0"
"ESS Round 5","testd11","NL","nld","70","absolute","0"
"ESS Round 5","testd11","NL","nld","70","socdesir","1"
"ESS Round 5","testd11","NL","nld","70","centrality","2"
"ESS Round 5","testd11","NL","nld","70","scale_basic","0"
"ESS Round 5","testd11","NL","nld","70","ncategories","4"
"ESS Round 5","testd11","NL","nld","70","labels","3"
"ESS Round 5","testd11","NL","nld","70","labels_gramm","0"
"ESS Round 5","testd11","NL","nld","70","labels_order","1"
"ESS Round 5","testd11","NL","nld","70","scale_corres","0"
"ESS Round 5","testd11","NL","nld","70","scale_trange","0"
"ESS Round 5","testd11","NL","nld","70","fixrefpoints","1"
"ESS Round 5","testd11","NL","nld","70","dont_know","3"
"ESS Round 5","testd11","NL","nld","70","instr_interv","0"
"ESS Round 5","testd11","NL","nld","70","instr_respon","1"
"ESS Round 5","testd11","NL","nld","70","motivation","0"
"ESS Round 5","testd11","NL","nld","70","intropresent","0"
"ESS Round 5","testd11","NL","nld","70","nsents_quest","2"
"ESS Round 5","testd11","NL","nld","70","nwords_quest","28"
"ESS Round 5","testd11","NL","nld","70","nnouns_quest","1"
"ESS Round 5","testd11","NL","nld","70","nabst_quest","0"
"ESS Round 5","testd11","NL","nld","70","nsyll_quest","41"
"ESS Round 5","testd11","NL","nld","70","nsub_quest","3"
"ESS Round 5","testd11","NL","nld","70","nsyll_ans","18"
"ESS Round 5","testd11","NL","nld","70","nnouns_ans","0"
"ESS Round 5","testd11","NL","nld","70","nabst_ans","0"
"ESS Round 5","testd11","NL","nld","70","usedshowcard","0"
"ESS Round 5","testd11","ES","spa","115","question","0"
"ESS Round 5","testd11","ES","spa","115","ref_period","1"
"ESS Round 5","testd11","ES","spa","115","form_basic","0"
"ESS Round 5","testd11","ES","spa","115","stimulus","1"
"ESS Round 5","testd11","ES","spa","115","absolute","0"
"ESS Round 5","testd11","ES","spa","115","socdesir","1"
"ESS Round 5","testd11","ES","spa","115","centrality","1"
"ESS Round 5","testd11","ES","spa","115","scale_basic","0"
"ESS Round 5","testd11","ES","spa","115","ncategories","4"
"ESS Round 5","testd11","ES","spa","115","labels","3"
"ESS Round 5","testd11","ES","spa","115","labels_gramm","0"
"ESS Round 5","testd11","ES","spa","115","labels_order","1"
"ESS Round 5","testd11","ES","spa","115","scale_corres","2"
"ESS Round 5","testd11","ES","spa","115","scale_trange","1"
"ESS Round 5","testd11","ES","spa","115","scale_urange","0"
"ESS Round 5","testd11","ES","spa","115","scal_neutral","3"
"ESS Round 5","testd11","ES","spa","115","fixrefpoints","1"
"ESS Round 5","testd11","ES","spa","115","dont_know","2"
"ESS Round 5","testd11","ES","spa","115","instr_interv","0"
"ESS Round 5","testd11","ES","spa","115","instr_respon","0"
"ESS Round 5","testd11","ES","spa","115","motivation","0"
"ESS Round 5","testd11","ES","spa","115","intropresent","0"
"ESS Round 5","testd11","ES","spa","115","nsents_quest","1"
"ESS Round 5","testd11","ES","spa","115","nwords_quest","10"
"ESS Round 5","testd11","ES","spa","115","nnouns_quest","0"
"ESS Round 5","testd11","ES","spa","115","nabst_quest","0"
"ESS Round 5","testd11","ES","spa","115","nsyll_quest","20"
"ESS Round 5","testd11","ES","spa","115","nsub_quest","1"
"ESS Round 5","testd11","ES","spa","115","nsyll_ans","17"
"ESS Round 5","testd11","ES","spa","115","nnouns_ans","0"
"ESS Round 5","testd11","ES","spa","115","nabst_ans","0"
"ESS Round 5","testd11","ES","spa","115","usedshowcard","1"
"ESS Round 5","testd11","ES","spa","115","showc_horiz","1"
"ESS Round 5","testd11","ES","spa","115","showc_over","1"
"ESS Round 5","testd11","ES","spa","115","showc_letter","1"
"ESS Round 5","testd11","ES","spa","115","showc_boxes","0"
"ESS Round 5","testd11","ES","spa","115","showc_start","0"
"ESS Round 5","testd11","ES","spa","115","showc_quest","0"
"ESS Round 5","testd11","ES","spa","115","showc_pict","0"
"ESS Round 5","testd11","PT","por","107","question","0"
"ESS Round 5","testd11","PT","por","107","ref_period","2"
"ESS Round 5","testd11","PT","por","107","form_basic","0"
"ESS Round 5","testd11","PT","por","107","stimulus","1"
"ESS Round 5","testd11","PT","por","107","absolute","0"
"ESS Round 5","testd11","PT","por","107","socdesir","1"
"ESS Round 5","testd11","PT","por","107","centrality","2"
"ESS Round 5","testd11","PT","por","107","scale_basic","0"
"ESS Round 5","testd11","PT","por","107","ncategories","4"
"ESS Round 5","testd11","PT","por","107","labels","3"
"ESS Round 5","testd11","PT","por","107","labels_gramm","0"
"ESS Round 5","testd11","PT","por","107","labels_order","1"
"ESS Round 5","testd11","PT","por","107","scale_corres","0"
"ESS Round 5","testd11","PT","por","107","scale_trange","0"
"ESS Round 5","testd11","PT","por","107","scale_urange","0"
"ESS Round 5","testd11","PT","por","107","scal_neutral","3"
"ESS Round 5","testd11","PT","por","107","fixrefpoints","1"
"ESS Round 5","testd11","PT","por","107","dont_know","2"
"ESS Round 5","testd11","PT","por","107","instr_interv","0"
"ESS Round 5","testd11","PT","por","107","instr_respon","0"
"ESS Round 5","testd11","PT","por","107","motivation","0"
"ESS Round 5","testd11","PT","por","107","intropresent","0"
"ESS Round 5","testd11","PT","por","107","nsents_quest","1"
"ESS Round 5","testd11","PT","por","107","nwords_quest","9"
"ESS Round 5","testd11","PT","por","107","nnouns_quest","0"
"ESS Round 5","testd11","PT","por","107","nabst_quest","0"
"ESS Round 5","testd11","PT","por","107","nsyll_quest","16"
"ESS Round 5","testd11","PT","por","107","nsub_quest","0"
"ESS Round 5","testd11","PT","por","107","nsyll_ans","18"
"ESS Round 5","testd11","PT","por","107","nnouns_ans","0"
"ESS Round 5","testd11","PT","por","107","nabst_ans","0"
"ESS Round 5","testd11","PT","por","107","usedshowcard","1"
"ESS Round 5","testd11","PT","por","107","showc_horiz","1"
"ESS Round 5","testd11","PT","por","107","showc_over","1"
"ESS Round 5","testd11","PT","por","107","showc_letter","1"
"ESS Round 5","testd11","PT","por","107","showc_boxes","0"
"ESS Round 5","testd11","PT","por","107","showc_start","0"
"ESS Round 5","testd11","PT","por","107","showc_quest","0"
"ESS Round 5","testd11","PT","por","107","showc_pict","0"
"ESS Round 5","testd11","SE","swe","116","question","0"
"ESS Round 5","testd11","SE","swe","116","ref_period","2"
"ESS Round 5","testd11","SE","swe","116","form_basic","0"
"ESS Round 5","testd11","SE","swe","116","stimulus","1"
"ESS Round 5","testd11","SE","swe","116","absolute","0"
"ESS Round 5","testd11","SE","swe","116","socdesir","0"
"ESS Round 5","testd11","SE","swe","116","centrality","1"
"ESS Round 5","testd11","SE","swe","116","scale_basic","0"
"ESS Round 5","testd11","SE","swe","116","ncategories","4"
"ESS Round 5","testd11","SE","swe","116","labels","3"
"ESS Round 5","testd11","SE","swe","116","labels_gramm","0"
"ESS Round 5","testd11","SE","swe","116","labels_order","1"
"ESS Round 5","testd11","SE","swe","116","scale_corres","0"
"ESS Round 5","testd11","SE","swe","116","scale_trange","0"
"ESS Round 5","testd11","SE","swe","116","fixrefpoints","1"
"ESS Round 5","testd11","SE","swe","116","dont_know","2"
"ESS Round 5","testd11","SE","swe","116","instr_interv","0"
"ESS Round 5","testd11","SE","swe","116","instr_respon","0"
"ESS Round 5","testd11","SE","swe","116","motivation","0"
"ESS Round 5","testd11","SE","swe","116","intropresent","0"
"ESS Round 5","testd11","SE","swe","116","nsents_quest","1"
"ESS Round 5","testd11","SE","swe","116","nwords_quest","8"
"ESS Round 5","testd11","SE","swe","116","nnouns_quest","0"
"ESS Round 5","testd11","SE","swe","116","nabst_quest","0"
"ESS Round 5","testd11","SE","swe","116","nsyll_quest","15"
"ESS Round 5","testd11","SE","swe","116","nsub_quest","2"
"ESS Round 5","testd11","SE","swe","116","nsyll_ans","17"
"ESS Round 5","testd11","SE","swe","116","nnouns_ans","0"
"ESS Round 5","testd11","SE","swe","116","nabst_ans","0"
"ESS Round 5","testd11","SE","swe","116","usedshowcard","1"
"ESS Round 5","testd11","SE","swe","116","showc_horiz","1"
"ESS Round 5","testd11","SE","swe","116","showc_over","1"
"ESS Round 5","testd11","SE","swe","116","showc_letter","1"
"ESS Round 5","testd11","SE","swe","116","showc_boxes","0"
"ESS Round 5","testd11","SE","swe","116","showc_start","0"
"ESS Round 5","testd11","SE","swe","116","showc_quest","0"
"ESS Round 5","testd11","SE","swe","116","showc_pict","0"
"ESS Round 5","testd11","DK","dan","48","question","0"
"ESS Round 5","testd11","DK","dan","48","ref_period","2"
"ESS Round 5","testd11","DK","dan","48","form_basic","0"
"ESS Round 5","testd11","DK","dan","48","used_WH_word","1"
"ESS Round 5","testd11","DK","dan","48","WH_word","9"
"ESS Round 5","testd11","DK","dan","48","questiontype","1"
"ESS Round 5","testd11","DK","dan","48","gradation","1"
"ESS Round 5","testd11","DK","dan","48","balance","1"
"ESS Round 5","testd11","DK","dan","48","encourage","0"
"ESS Round 5","testd11","DK","dan","48","subjectiveop","0"
"ESS Round 5","testd11","DK","dan","48","opinionother","0"
"ESS Round 5","testd11","DK","dan","48","stimulus","1"
"ESS Round 5","testd11","DK","dan","48","absolute","0"
"ESS Round 5","testd11","DK","dan","48","socdesir","0"
"ESS Round 5","testd11","DK","dan","48","centrality","0"
"ESS Round 5","testd11","DK","dan","48","scale_basic","0"
"ESS Round 5","testd11","DK","dan","48","ncategories","4"
"ESS Round 5","testd11","DK","dan","48","labels","3"
"ESS Round 5","testd11","DK","dan","48","labels_gramm","0"
"ESS Round 5","testd11","DK","dan","48","labels_order","1"
"ESS Round 5","testd11","DK","dan","48","scale_corres","0"
"ESS Round 5","testd11","DK","dan","48","scale_trange","0"
"ESS Round 5","testd11","DK","dan","48","scale_urange","0"
"ESS Round 5","testd11","DK","dan","48","symmetry","1"
"ESS Round 5","testd11","DK","dan","48","scal_neutral","3"
"ESS Round 5","testd11","DK","dan","48","fixrefpoints","1"
"ESS Round 5","testd11","DK","dan","48","dont_know","2"
"ESS Round 5","testd11","DK","dan","48","instr_interv","0"
"ESS Round 5","testd11","DK","dan","48","instr_respon","0"
"ESS Round 5","testd11","DK","dan","48","motivation","0"
"ESS Round 5","testd11","DK","dan","48","intropresent","0"
"ESS Round 5","testd11","DK","dan","48","nsents_quest","1"
"ESS Round 5","testd11","DK","dan","48","nwords_quest","19"
"ESS Round 5","testd11","DK","dan","48","nnouns_quest","0"
"ESS Round 5","testd11","DK","dan","48","nabst_quest","0"
"ESS Round 5","testd11","DK","dan","48","nsyll_quest","30"
"ESS Round 5","testd11","DK","dan","48","nsub_quest","4"
"ESS Round 5","testd11","DK","dan","48","nsyll_ans","25"
"ESS Round 5","testd11","DK","dan","48","nnouns_ans","0"
"ESS Round 5","testd11","DK","dan","48","nabst_ans","0"
"ESS Round 5","testd11","DK","dan","48","usedshowcard","1"
"ESS Round 5","testd11","DK","dan","48","showc_horiz","1"
"ESS Round 5","testd11","DK","dan","48","showc_over","1"
"ESS Round 5","testd11","DK","dan","48","showc_letter","1"
"ESS Round 5","testd11","DK","dan","48","showc_start","0"
"ESS Round 5","testd11","DK","dan","48","showc_quest","0"
"ESS Round 5","testd11","DK","dan","48","showc_pict","0"
"ESS Round 5","testd11","DK","dan","48","showc_boxes","0"
"ESS Round 5","testd11","FI","fin","50","question","0"
"ESS Round 5","testd11","FI","fin","50","ref_period","2"
"ESS Round 5","testd11","FI","fin","50","form_basic","2"
"ESS Round 5","testd11","FI","fin","50","used_WH_word","1"
"ESS Round 5","testd11","FI","fin","50","questiontype","1"
"ESS Round 5","testd11","FI","fin","50","gradation","1"
"ESS Round 5","testd11","FI","fin","50","balance","0"
"ESS Round 5","testd11","FI","fin","50","encourage","0"
"ESS Round 5","testd11","FI","fin","50","subjectiveop","0"
"ESS Round 5","testd11","FI","fin","50","opinionother","0"
"ESS Round 5","testd11","FI","fin","50","stimulus","0"
"ESS Round 5","testd11","FI","fin","50","absolute","0"
"ESS Round 5","testd11","FI","fin","50","socdesir","2"
"ESS Round 5","testd11","FI","fin","50","centrality","1"
"ESS Round 5","testd11","FI","fin","50","scale_basic","0"
"ESS Round 5","testd11","FI","fin","50","ncategories","4"
"ESS Round 5","testd11","FI","fin","50","labels","3"
"ESS Round 5","testd11","FI","fin","50","labels_gramm","0"
"ESS Round 5","testd11","FI","fin","50","labels_order","1"
"ESS Round 5","testd11","FI","fin","50","scale_corres","0"
"ESS Round 5","testd11","FI","fin","50","scale_trange","0"
"ESS Round 5","testd11","FI","fin","50","fixrefpoints","1"
"ESS Round 5","testd11","FI","fin","50","dont_know","3"
"ESS Round 5","testd11","FI","fin","50","instr_interv","0"
"ESS Round 5","testd11","FI","fin","50","instr_respon","1"
"ESS Round 5","testd11","FI","fin","50","motivation","0"
"ESS Round 5","testd11","FI","fin","50","intropresent","0"
"ESS Round 5","testd11","FI","fin","50","nsents_quest","2"
"ESS Round 5","testd11","FI","fin","50","nwords_quest","18"
"ESS Round 5","testd11","FI","fin","50","nnouns_quest","2"
"ESS Round 5","testd11","FI","fin","50","nabst_quest","1"
"ESS Round 5","testd11","FI","fin","50","nsyll_quest","50"
"ESS Round 5","testd11","FI","fin","50","nsub_quest","1"
"ESS Round 5","testd11","FI","fin","50","nsyll_ans","28"
"ESS Round 5","testd11","FI","fin","50","nnouns_ans","0"
"ESS Round 5","testd11","FI","fin","50","nabst_ans","0"
"ESS Round 5","testd11","FI","fin","50","usedshowcard","0"
"ESS Round 5","testd11","FI","fin","50","WH_word","9"
"ESS Round 5","testd11","RU","rus","62","question","0"
"ESS Round 5","testd11","RU","rus","62","ref_period","2"
"ESS Round 5","testd11","RU","rus","62","form_basic","0"
"ESS Round 5","testd11","RU","rus","62","used_WH_word","0"
"ESS Round 5","testd11","RU","rus","62","questiontype","1"
"ESS Round 5","testd11","RU","rus","62","gradation","1"
"ESS Round 5","testd11","RU","rus","62","balance","1"
"ESS Round 5","testd11","RU","rus","62","encourage","0"
"ESS Round 5","testd11","RU","rus","62","subjectiveop","0"
"ESS Round 5","testd11","RU","rus","62","opinionother","0"
"ESS Round 5","testd11","RU","rus","62","stimulus","1"
"ESS Round 5","testd11","RU","rus","62","absolute","0"
"ESS Round 5","testd11","RU","rus","62","socdesir","2"
"ESS Round 5","testd11","RU","rus","62","centrality","1"
"ESS Round 5","testd11","RU","rus","62","scale_basic","0"
"ESS Round 5","testd11","RU","rus","62","scale_max","4"
"ESS Round 5","testd11","RU","rus","62","scale_trange","0"
"ESS Round 5","testd11","RU","rus","62","fixrefpoints","1"
"ESS Round 5","testd11","RU","rus","62","dont_know","2"
"ESS Round 5","testd11","RU","rus","62","instr_interv","0"
"ESS Round 5","testd11","RU","rus","62","instr_respon","0"
"ESS Round 5","testd11","RU","rus","62","motivation","0"
"ESS Round 5","testd11","RU","rus","62","intropresent","0"
"ESS Round 5","testd11","RU","rus","62","nsents_quest","1"
"ESS Round 5","testd11","RU","rus","62","nwords_quest","8"
"ESS Round 5","testd11","RU","rus","62","nnouns_quest","1"
"ESS Round 5","testd11","RU","rus","62","nabst_quest","0"
"ESS Round 5","testd11","RU","rus","62","nsyll_quest","18"
"ESS Round 5","testd11","RU","rus","62","nsub_quest","1"
"ESS Round 5","testd11","RU","rus","62","nsyll_ans","24"
"ESS Round 5","testd11","RU","rus","62","nnouns_ans","0"
"ESS Round 5","testd11","RU","rus","62","nabst_ans","0"
"ESS Round 5","testd11","RU","rus","62","usedshowcard","1"
"ESS Round 5","testd11","RU","rus","62","showc_horiz","1"
"ESS Round 5","testd11","RU","rus","62","showc_over","1"
"ESS Round 5","testd11","RU","rus","62","showc_letter","1"
"ESS Round 5","testd11","RU","rus","62","showc_start","0"
"ESS Round 5","testd11","RU","rus","62","showc_quest","0"
"ESS Round 5","testd11","RU","rus","62","showc_pict","0"
"ESS Round 5","testd11","RU","rus","62","ncategories","4"
"ESS Round 5","testd11","RU","rus","62","labels","3"
"ESS Round 5","testd11","RU","rus","62","labels_gramm","0"
